retrieved_at	amazon_job_id	source_record_id	title	location	city	state	country	posted	updated	job_category	business_category	team	schedule_type	manager_status	degree_status	compiler_screening	domain_tags	source_url	source_record_sha256
2026-09-16T15:57:53Z	3168926	637f3653-02b3-4d59-ac81-25cf34a6853f	Sr. Machine Learning - Compiler Engineer III, AWS Neuron, Annapurna Labs	US, CA, Cupertino	Cupertino	CA	USA	January 28, 2026		Software Development	aws	label=team-machine-learning-primary		not_identified	preferred_only	core_candidate_title	compiler_mention,machine_learning,cloud_infrastructure,networking	https://www.amazon.jobs/en/jobs/3168926/sr-machine-learning-compiler-engineer-iii-aws-neuron-annapurna-labs	6b0b973575174853836ddff593b66f5d33165ad6ba8e6dc5b710d68a03a13e64
2026-09-16T15:57:53Z	3175270	420d5544-0922-48db-8ac7-0b735caedbbc	Software Engineer- AI/ML, AWS Neuron Distributed Training - Performance Optimization	US, WA, Seattle	Seattle	WA	USA	February 5, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	mention_only	compiler_mention,machine_learning,cloud_infrastructure,embedded_systems,application_backend	https://www.amazon.jobs/en/jobs/3175270/software-engineer-ai-ml-aws-neuron-distributed-training-performance-optimization	355d0395451285c52d173cd29ac59f7204f1f81d5c1f40ad18e88802add33261
2026-09-16T15:57:53Z	3190444	6365da59-099f-460a-9b62-418335055c71	Senior Software Development Engineer, AWS Machine Learning Accelerators	US, CA, Cupertino	Cupertino	CA	USA	February 26, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	none	machine_learning,cloud_infrastructure,database_search,security_identity,application_backend	https://www.amazon.jobs/en/jobs/3190444/senior-software-development-engineer-aws-machine-learning-accelerators	43ed3df3bcf44251467d0fd370eb211ea8416b81d2c12b7a485e138671e87cde
2026-09-16T15:57:53Z	3196031	88df923a-34af-4633-bdb4-230cdd2405bd	Principal, Senior Principal and Distinguished Engineer, AWS Agentic AI	US, WA, Seattle	Seattle	WA	USA	March 4, 2026		Software Development	aws	label=team-sde-primary		not_identified	not_stated	none	machine_learning,distributed_systems,cloud_infrastructure,networking,database_search,security_identity,operations_observability	https://www.amazon.jobs/en/jobs/3196031/principal-senior-principal-and-distinguished-engineer-aws-agentic-ai	a693359690168ec7695ffa1790ed9148145790fa96c9c81a545dd55b29daacc9
2026-09-16T15:57:53Z	3198595	b92ca596-b62a-46f0-a709-1bbff2171076	Senior Architecture Modeling Engineer, AWS Machine Learning Accelerators	US, CA, Cupertino	Cupertino	CA	USA	March 6, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	none	machine_learning,cloud_infrastructure,database_search,security_identity,application_backend	https://www.amazon.jobs/en/jobs/3198595/senior-architecture-modeling-engineer-aws-machine-learning-accelerators	65e03e3d7b25c281107d094986e306f57b72c35184414ee40301c90a7e1e2043
2026-09-16T15:57:53Z	3199739	115f038d-0351-481d-9ac5-aeb8bf05804d	Senior Software Development Engineer , Stores Foundational AI - Rufus	US, CA, Palo Alto	Palo Alto	CA	USA	March 9, 2026		Software Development	consumer_engagement	label=no-team-listed		not_identified	preferred_only	none	machine_learning,security_identity	https://www.amazon.jobs/en/jobs/3199739/senior-software-development-engineer-stores-foundational-ai-rufus	453302ae550209a93213fd9b253ec675a80ee33de7c1750ce08a0363fbd45421
2026-09-16T15:57:53Z	3205794	48fc6a5a-f742-47ea-a2a1-e2b43ff288a4	Sr. ASIC Design Engineer, Cloud-Scale Machine Learning Acceleration team - Annapurna Labs	US, CA, Cupertino	Cupertino	CA	USA	March 16, 2026		Software Development	aws	label=team-sde-primary		not_identified	basic_qualifications	none	machine_learning,cloud_infrastructure,networking,application_backend	https://www.amazon.jobs/en/jobs/3205794/sr-asic-design-engineer-cloud-scale-machine-learning-acceleration-team-annapurna-labs	eb97d8bd50e9a9d18bcb7778c4296633ba3811c7daf9aea865537f92dba88027
2026-09-16T15:57:53Z	3206040	d7d4a17d-6e67-4b01-89ac-6107096cdfa8	SDE-II, Healthcare AI	US, CA, Mountain View	Mountain View	CA	USA	March 16, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	none	machine_learning,cloud_infrastructure,application_backend	https://www.amazon.jobs/en/jobs/3206040/sde-ii-healthcare-ai	09dfc02d45f46346ed451981bde7763f1dd0d1f9d0f2966c092f1efe41feb824
2026-09-16T15:57:53Z	3206096	3dea336c-e575-47b2-a754-c525eca391b1	Software Dev Engineer III, Ads AI Core Infra	IN, KA, Bengaluru	Bengaluru	KA	IND	March 16, 2026		Software Development	advertising	label=team-amazon-ads		not_identified	preferred_only	none	distributed_systems,cloud_infrastructure,application_backend	https://www.amazon.jobs/en/jobs/3206096/software-dev-engineer-iii-ads-ai-core-infra	e28b3ba7dab7ca3441fdb96b9d5fa687616b8def998f1d1d65d3c744ec20a579
2026-09-16T15:57:53Z	10373241	f3065092-15ff-448c-a178-968ca8069e09	Applied GenAI Engineer, Amazon Logistics	JP, 13, Tokyo	Tokyo	13	JPN	March 23, 2026		Software Development	fulfillment-and-operations	label=no-team-listed		not_identified	not_stated	none	machine_learning,cloud_infrastructure,database_search,security_identity,operations_observability	https://www.amazon.jobs/en/jobs/10373241/applied-genai-engineer-amazon-logistics	5328a88e9a81f9892cbe7511c79f4b5b772d91e2a79dfa4e54a96952f61f704f
2026-09-16T15:57:53Z	10375238	016d1058-7c8a-43d2-80c3-787b2ea424a0	Senior AI SoC Modeling Engineer, Annapurna Labs Machine Learning Accelerators, AWS	US, CA, Cupertino	Cupertino	CA	USA	March 24, 2026		Software Development	aws	label=team-sde-primary		not_identified	not_stated	mention_only	compiler_mention,machine_learning,cloud_infrastructure,networking,database_search,graphics_media	https://www.amazon.jobs/en/jobs/10375238/senior-ai-soc-modeling-engineer-annapurna-labs-machine-learning-accelerators-aws	aa0e66747d6179a150d47c82b9666b64fa50007f8775648c6904009f05f096a0
2026-09-16T15:57:53Z	10375239	10e3bc79-c061-4139-8d9e-989bbd44c0ba	Senior SoC Systems Software Engineer, Annapurna Labs Machine Learning Accelerators, AWS	US, CA, Cupertino	Cupertino	CA	USA	March 24, 2026		Software Development	aws	label=team-sde-primary		not_identified	not_stated	mention_only	compiler_mention,machine_learning,distributed_systems,cloud_infrastructure,networking,embedded_systems,graphics_media	https://www.amazon.jobs/en/jobs/10375239/senior-soc-systems-software-engineer-annapurna-labs-machine-learning-accelerators-aws	d3db96448d7b7718f28d9dc449ff5390888e74e9488dff739202800af2e9d7b3
2026-09-16T15:57:53Z	10378117	23ddc0ff-b9ec-4980-bc5d-9d89450b30b4	Virtual Platform Software Engineer, Annapurna Labs Machine Learning Accelerators, AWS	US, CA, Cupertino	Cupertino	CA	USA	March 27, 2026		Software Development	aws	label=team-sde-primary		not_identified	not_stated	none	machine_learning,cloud_infrastructure,embedded_systems,graphics_media	https://www.amazon.jobs/en/jobs/10378117/virtual-platform-software-engineer-annapurna-labs-machine-learning-accelerators-aws	24365ee4bc01f5a13472cc468b6a4ee761ecbd813c2e2c4e7c8972ddb1692049
2026-09-16T15:57:53Z	10378119	fa128687-d9eb-4d4c-864f-2e81cea43d7a	AI SoC Modeling Engineer, Annapurna Labs Machine Learning Accelerators, AWS	US, CA, Cupertino	Cupertino	CA	USA	March 27, 2026		Software Development	aws	label=team-sde-primary		not_identified	not_stated	mention_only	compiler_mention,machine_learning,cloud_infrastructure,networking,database_search,graphics_media	https://www.amazon.jobs/en/jobs/10378119/ai-soc-modeling-engineer-annapurna-labs-machine-learning-accelerators-aws	419ad2c11845e7ba807dc4ab195434bd6c1cec88317be027364df84cb46df7dc
2026-09-16T15:57:53Z	10378122	7cc2d27d-fe91-46e5-92b1-e219d3df4aab	SoC Systems Software Engineer, Annapurna Labs Machine Learning Accelerators, AWS	US, CA, Cupertino	Cupertino	CA	USA	March 27, 2026		Software Development	aws	label=team-sde-primary		not_identified	not_stated	mention_only	compiler_mention,machine_learning,distributed_systems,cloud_infrastructure,networking,embedded_systems	https://www.amazon.jobs/en/jobs/10378122/soc-systems-software-engineer-annapurna-labs-machine-learning-accelerators-aws	71e67de5acb8941ffaeb6cd29ca33eb0c7bffc3828774e6b88fab251eeb77bae
2026-09-16T15:57:53Z	10378255	0205951e-6982-465e-b174-68287b037f27	ML Kernel Performance Engineer, AWS Neuron, Annapurna Labs	US, CA, Cupertino	Cupertino	CA	USA	March 27, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	mention_only	compiler_mention,machine_learning,cloud_infrastructure,embedded_systems,application_backend	https://www.amazon.jobs/en/jobs/10378255/ml-kernel-performance-engineer-aws-neuron-annapurna-labs	262af27f7fa91751e493027daff022cb3edce596a466e6155df4b99c1ad62226
2026-09-16T15:57:53Z	10378262	104f54d2-f4da-4d02-bf7d-f83a8e01fa64	Sr Software Development Engineer, Ads AI Core Infra	IN, KA, Bengaluru	Bengaluru	KA	IND	March 27, 2026		Software Development	advertising	label=team-amazon-ads		not_identified	preferred_only	none	distributed_systems,cloud_infrastructure,application_backend	https://www.amazon.jobs/en/jobs/10378262/sr-software-development-engineer-ads-ai-core-infra	5644f8ef7b0e623d955d9149ce15a3f29acc4418fa3943af96f2ef32acf77612
2026-09-16T15:57:53Z	10381248	92453e98-92dd-42a3-9d8f-ca739d4cdad8	Software Engineer - ML and Distributed Systems, Amazon Personalize	US, CA, Mountain View	Mountain View	CA	USA	April 1, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	none	machine_learning,distributed_systems,cloud_infrastructure,database_search,application_backend	https://www.amazon.jobs/en/jobs/10381248/software-engineer-ml-and-distributed-systems-amazon-personalize	d0c002d969982fffe225a529afa8fdcb72d032c1bff3694e7219aa92a0998aa3
2026-09-16T15:57:53Z	10383160	b51d3eeb-d579-4708-97c0-ba9712afb0b4	AI Builder, Ring	US, CA, Hawthorne	Hawthorne	CA	USA	April 3, 2026		Software Development	alexa-and-amazon-devices	label=team-ring-key-blink		not_identified	basic_qualifications	none	distributed_systems,cloud_infrastructure,embedded_systems	https://www.amazon.jobs/en/jobs/10383160/ai-builder-ring	c93d90b1b313bd86d14e83ef349150f6dd55cdcb71e051bb7591317cf3fc2e26
2026-09-16T15:57:53Z	10389024	f0f7b011-49d4-4f02-b765-07f2909d5452	Sr. Software Development Engineer, AI Gen Creative Building	US, NY, New York	New York	NY	USA	April 10, 2026		Software Development	advertising	label=team-amazon-ads		not_identified	preferred_only	none	machine_learning,cloud_infrastructure,database_search,security_identity,frontend_mobile,application_backend	https://www.amazon.jobs/en/jobs/10389024/sr-software-development-engineer-ai-gen-creative-building	6556dd10ce9c4efbabf205c9f761d8107482b25de3fcff71d0e0a764e46bfbba
2026-09-16T15:57:53Z	10407389	895b72c3-d2aa-4abc-bb37-21df4c28b442	Software Engineer II, Annapurna Labs ML Acceleration System Software	US, TX, Austin	Austin	TX	USA	April 29, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	none	machine_learning,cloud_infrastructure,embedded_systems,application_backend,operations_observability	https://www.amazon.jobs/en/jobs/10407389/software-engineer-ii-annapurna-labs-ml-acceleration-system-software	f8702ebbf161a0b605131a19d7b1db3d1d2bceb5c331e2571af825b37964f59b
2026-09-16T15:57:53Z	10408416	0c18b389-044f-491e-b16e-d64790f4c779	Software Engineer II, Annapurna Labs ML Acceleration Systems Software	US, TX, Austin	Austin	TX	USA	April 30, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	none	machine_learning,cloud_infrastructure,embedded_systems,application_backend,operations_observability	https://www.amazon.jobs/en/jobs/10408416/software-engineer-ii-annapurna-labs-ml-acceleration-systems-software	fb9cb2dc109ec8c66bdfbe4949959f4b72ba6a97cd9eaf0ac7338733354e0438
2026-09-16T15:57:53Z	10409009	9e590042-7a6f-4b34-b23b-566ee0111856	Sr. Machine Learning - Compiler Engineer III, AWS Neuron, Annapurna Labs	US, CA, Cupertino	Cupertino	CA	USA	May 1, 2026		Software Development	aws	label=team-machine-learning-primary		not_identified	preferred_only	core_candidate_title	compiler_mention,machine_learning,cloud_infrastructure,database_search,security_identity,application_backend	https://www.amazon.jobs/en/jobs/10409009/sr-machine-learning-compiler-engineer-iii-aws-neuron-annapurna-labs	69fc519a6f2f8d4b80a2d2da5b545d65980595a6d918bd90f5e1c0511196b74f
2026-09-16T15:57:53Z	10409010	4aec326d-1472-429c-82cc-9d085215f9c8	AI Hardware Systems Manager, Annapurna Labs, Trainium Machine Learning Fleet Operations	US, TX, Austin	Austin	TX	USA	June 15, 2026		Software Development	aws	label=team-aws-sdm		title_inferred	basic_qualifications	none	machine_learning,distributed_systems,cloud_infrastructure,graphics_media,application_backend,operations_observability	https://www.amazon.jobs/en/jobs/10409010/ai-hardware-systems-manager-annapurna-labs-trainium-machine-learning-fleet-operations	624905cf5a220ac35e1e74224c30782d31f04760384ac488b60e15c43a8324c5
2026-09-16T15:57:53Z	10409017	0def1fdd-6382-4960-b4ea-de52b9905fc9	C/C++ Hardware / Software Co-Design SDE, Machine Learning Acceleration Systems	US, CA, Cupertino	Cupertino	CA	USA	May 1, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	none	machine_learning,cloud_infrastructure,networking,embedded_systems,application_backend	https://www.amazon.jobs/en/jobs/10409017/c-c-hardware-software-co-design-sde-machine-learning-acceleration-systems	4151758117d7b7f63696ab722936d9ee9f09f0d5824002c3d2d92d1ebcf8da67
2026-09-16T15:57:53Z	10409021	29a09672-d762-43a1-af13-c1fe80776477	Sr. DFT Design Engineer, AWS Machine Learning Acceleration	US, TX, Austin	Austin	TX	USA	May 1, 2026		Software Development	aws	label=team-machine-learning-primary		not_identified	basic_qualifications	none	machine_learning,cloud_infrastructure	https://www.amazon.jobs/en/jobs/10409021/sr-dft-design-engineer-aws-machine-learning-acceleration	e9f034db6b6337cf662f98ec2fa71ebde870f53c279b6247e1af8296807552e6
2026-09-16T15:57:53Z	10411920	c5bc1cc6-17ae-40ce-b19e-0c1c6f623c41	ASIC Design Engineer II, Annapurna Labs - Cloud-Scale Machine Learning Acceleration	US, CA, Cupertino	Cupertino	CA	USA	May 5, 2026		Software Development	aws	label=team-sde-primary		not_identified	basic_qualifications	none	machine_learning,cloud_infrastructure,application_backend	https://www.amazon.jobs/en/jobs/10411920/asic-design-engineer-ii-annapurna-labs-cloud-scale-machine-learning-acceleration	0d84dd4c9a3cc64fa20982c76d30a3517073a65ae4200d4d47581cf2f8a73432
2026-09-16T15:57:53Z	10416027	c7b36472-9b8c-4d79-a944-9634d941135a	Senior Software Development Engineer (AWS ML), Machine Learning Israel (MLIL) — FLOW sub-team (Fleet Lifecycle & Operational Workflows)	IL, Tel Aviv	Tel Aviv		ISR	May 11, 2026		Software Development	aws	label=team-sde-primary		not_identified	basic_qualifications	none	machine_learning,cloud_infrastructure,networking,operations_observability	https://www.amazon.jobs/en/jobs/10416027/senior-software-development-engineer-aws-ml-machine-learning-israel-mlil-flow-sub-team-fleet-lifecycle-operational-workflows	cb8295c5e3dd3f58640ee865aa57391f72255d0db773f838ac6cc4085e456051
2026-09-16T15:57:53Z	10416052	0f01fd7f-8749-47cb-8158-cc20a3a1dc28	Senior Software Development Engineer, EC2 Trainium AI Infra	US, WA, Seattle	Seattle	WA	USA	May 11, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	none	machine_learning,cloud_infrastructure	https://www.amazon.jobs/en/jobs/10416052/senior-software-development-engineer-ec2-trainium-ai-infra	a03e12bb04cce3589ceda8dd563c0bd26b6588db6f85267d5d8915e07ad7cae0
2026-09-16T15:57:53Z	10417907	67f8c98f-347c-4230-b365-b393c31081d6	Software Development Manager, Data Center - GenAI	US, WA, Bellevue	Bellevue	WA	USA	May 12, 2026		Software Development	aws	label=team-aws-sdm		title_inferred	not_stated	none	machine_learning,distributed_systems,cloud_infrastructure,networking,database_search,frontend_mobile,application_backend,operations_observability	https://www.amazon.jobs/en/jobs/10417907/software-development-manager-data-center-genai	ab391c3e32a3d373f3bc9155772fba0fb00aa9dfe49fbaddc9675d3e069192b1
2026-09-16T15:57:53Z	10418900	1655a5b9-4905-43c7-8dca-39dc1b9eab9f	Software Dev Engineer II, EC2 ML Provisioning	US, WA, Seattle	Seattle	WA	USA	May 13, 2026		Software Development	aws	label=team-sde-primary		not_identified	preferred_only	none	distributed_systems,cloud_infrastructure,database_search,security_identity,embedded_systems,application_backend	https://www.amazon.jobs/en/jobs/10418900/software-dev-engineer-ii-ec2-ml-provisioning	f2b9c293d44dd978a4f972d4435f17ade2b8f9d72110ae0f68f19840647673b1
2026-09-16T15:57:53Z	10418966	706464d8-9072-4a6e-9727-caebb64b8e1e	Machine Learning Engineer II, EU INTech - Exports, Emerging and Expansions	IN, KA, Bengaluru	Bengaluru	KA	IND	May 13, 2026		Software Development	amazon-business	label=no-team-listed		not_identified	basic_qualifications	none	machine_learning,distributed_systems,database_search	https://www.amazon.jobs/en/jobs/10418966/machine-learning-engineer-ii-eu-intech-exports-emerging-and-expansions	ca79bc227489844f844d77a8287fd53cd5dc152b0188a7b3625298d34fccde16
2026-09-16T15:57:53Z	10419446	46606691-0767-4e7c-a99b-5af923d733fc	Sr. Software Dev Engineer, Leo AI Foundations	US, WA, Redmond	Redmond	WA	USA	May 14, 2026		Software Development	alexa-and-amazon-devices	label=team-project-kuiper		not_identified	preferred_only	none	distributed_systems,cloud_infrastructure,networking,database_search,security_identity,application_backend	https://www.amazon.jobs/en/jobs/10419446/sr-software-dev-engineer-leo-ai-foundations	1171099df211c8c7f388488521287a3fdc8d5184a245f983fae97a53880a862b
2026-09-16T15:57:53Z	10419792	8a3c93b4-d819-42a3-9185-bab139c553e0	Software Development Engineer - Shopping Personalization AI, Amazon Stores	IL, Tel Aviv	Tel Aviv		ISR	May 14, 2026		Software Development	consumer_engagement	label=team-personalization		not_identified	basic_qualifications	none	machine_learning,distributed_systems,database_search,graphics_media,operations_observability	https://www.amazon.jobs/en/jobs/10419792/software-development-engineer-shopping-personalization-ai-amazon-stores	a5ef6b61e0e912cbf8972d11ea6b9802018d31a61d227ab4a4d095e01ed09d9c
